GeoFIPS,GeoName,Region,LineCode,Description,Unit,Year,Value
17000,Illinois,3,91, Personal dividend income ,Thousands of dollars,1988,7037266
17000,Illinois,3,91, Personal dividend income ,Thousands of dollars,1989,8876551
17000,Illinois,3,91, Personal dividend income ,Thousands of dollars,1990,9562016
17000,Illinois,3,91, Personal dividend income ,Thousands of dollars,1991,10087230
17000,Illinois,3,91, Personal dividend income ,Thousands of dollars,1992,10427115
17000,Illinois,3,91, Personal dividend income ,Thousands of dollars,1993,11165024
17000,Illinois,3,91, Personal dividend income ,Thousands of dollars,1994,12851380
17000,Illinois,3,91, Personal dividend income ,Thousands of dollars,1995,14257029
17000,Illinois,3,91, Personal dividend income ,Thousands of dollars,1996,16858045
17000,Illinois,3,91, Personal dividend income ,Thousands of dollars,1997,18619506
17000,Illinois,3,91, Personal dividend income ,Thousands of dollars,1998,19837389
17000,Illinois,3,91, Personal dividend income ,Thousands of dollars,1999,19148490
17000,Illinois,3,91, Personal dividend income ,Thousands of dollars,2000,21019073
17000,Illinois,3,91, Personal dividend income ,Thousands of dollars,2001,19715615
17000,Illinois,3,91, Personal dividend income ,Thousands of dollars,2002,20871333
17000,Illinois,3,91, Personal dividend income ,Thousands of dollars,2003,21388198
17000,Illinois,3,91, Personal dividend income ,Thousands of dollars,2004,27247859
17000,Illinois,3,91, Personal dividend income ,Thousands of dollars,2005,26247440
17000,Illinois,3,91, Personal dividend income ,Thousands of dollars,2006,32444591
17000,Illinois,3,91, Personal dividend income ,Thousands of dollars,2007,36759480
17000,Illinois,3,91, Personal dividend income ,Thousands of dollars,2008,38242133
17000,Illinois,3,91, Personal dividend income ,Thousands of dollars,2009,26735484
17000,Illinois,3,91, Personal dividend income ,Thousands of dollars,2010,25324280
17000,Illinois,3,91, Personal dividend income ,Thousands of dollars,2011,32499954
17000,Illinois,3,91, Personal dividend income ,Thousands of dollars,2012,38792921
17000,Illinois,3,91, Personal dividend income ,Thousands of dollars,2013,36938658
17000,Illinois,3,91, Personal dividend income ,Thousands of dollars,2014,43287487
17000,Illinois,3,91, Personal dividend income ,Thousands of dollars,2015,45657669
17000,Illinois,3,91, Personal dividend income ,Thousands of dollars,2016,45696804
17000,Illinois,3,91, Personal dividend income ,Thousands of dollars,2017,49318293
17000,Illinois,3,91, Personal dividend income ,Thousands of dollars,2018,55140530
17000,Illinois,3,91, Personal dividend income ,Thousands of dollars,2019,56033840
17000,Illinois,3,91, Personal dividend income ,Thousands of dollars,2020,57178336
17000,Illinois,3,91, Personal dividend income ,Thousands of dollars,2021,67281417
17000,Illinois,3,91, Personal dividend income ,Thousands of dollars,2022,73043416
17000,Illinois,3,91, Personal dividend income ,Thousands of dollars,2023,76600319
18000,Indiana,3,91, Personal dividend income ,Thousands of dollars,1958,174293
18000,Indiana,3,91, Personal dividend income ,Thousands of dollars,1959,193785
18000,Indiana,3,91, Personal dividend income ,Thousands of dollars,1960,216607
18000,Indiana,3,91, Personal dividend income ,Thousands of dollars,1961,229212
18000,Indiana,3,91, Personal dividend income ,Thousands of dollars,1962,250112
18000,Indiana,3,91, Personal dividend income ,Thousands of dollars,1963,272397
18000,Indiana,3,91, Personal dividend income ,Thousands of dollars,1964,308722
18000,Indiana,3,91, Personal dividend income ,Thousands of dollars,1965,338328
18000,Indiana,3,91, Personal dividend income ,Thousands of dollars,1966,353032
18000,Indiana,3,91, Personal dividend income ,Thousands of dollars,1967,362429
18000,Indiana,3,91, Personal dividend income ,Thousands of dollars,1968,380211
18000,Indiana,3,91, Personal dividend income ,Thousands of dollars,1969,399076
18000,Indiana,3,91, Personal dividend income ,Thousands of dollars,1970,412865
18000,Indiana,3,91, Personal dividend income ,Thousands of dollars,1971,437911
18000,Indiana,3,91, Personal dividend income ,Thousands of dollars,1972,481777
18000,Indiana,3,91, Personal dividend income ,Thousands of dollars,1973,561684
18000,Indiana,3,91, Personal dividend income ,Thousands of dollars,1974,645764
18000,Indiana,3,91, Personal dividend income ,Thousands of dollars,1975,648170
18000,Indiana,3,91, Personal dividend income ,Thousands of dollars,1976,784875
18000,Indiana,3,91, Personal dividend income ,Thousands of dollars,1977,919430
18000,Indiana,3,91, Personal dividend income ,Thousands of dollars,1978,1028538
18000,Indiana,3,91, Personal dividend income ,Thousands of dollars,1979,1154888
18000,Indiana,3,91, Personal dividend income ,Thousands of dollars,1980,1207203
18000,Indiana,3,91, Personal dividend income ,Thousands of dollars,1981,1256662
18000,Indiana,3,91, Personal dividend income ,Thousands of dollars,1982,1257594
18000,Indiana,3,91, Personal dividend income ,Thousands of dollars,1983,1420635
18000,Indiana,3,91, Personal dividend income ,Thousands of dollars,1984,1448150
18000,Indiana,3,91, Personal dividend income ,Thousands of dollars,1985,1670260
18000,Indiana,3,91, Personal dividend income ,Thousands of dollars,1986,1865794
18000,Indiana,3,91, Personal dividend income ,Thousands of dollars,1987,1952337
18000,Indiana,3,91, Personal dividend income ,Thousands of dollars,1988,2574474
18000,Indiana,3,91, Personal dividend income ,Thousands of dollars,1989,3184323
18000,Indiana,3,91, Personal dividend income ,Thousands of dollars,1990,3588036
18000,Indiana,3,91, Personal dividend income ,Thousands of dollars,1991,3775925
18000,Indiana,3,91, Personal dividend income ,Thousands of dollars,1992,4081855
18000,Indiana,3,91, Personal dividend income ,Thousands of dollars,1993,4487260
18000,Indiana,3,91, Personal dividend income ,Thousands of dollars,1994,5385084
18000,Indiana,3,91, Personal dividend income ,Thousands of dollars,1995,5885936
18000,Indiana,3,91, Personal dividend income ,Thousands of dollars,1996,6784554
18000,Indiana,3,91, Personal dividend income ,Thousands of dollars,1997,7399383
18000,Indiana,3,91, Personal dividend income ,Thousands of dollars,1998,8366532
18000,Indiana,3,91, Personal dividend income ,Thousands of dollars,1999,8027975
18000,Indiana,3,91, Personal dividend income ,Thousands of dollars,2000,8499281
18000,Indiana,3,91, Personal dividend income ,Thousands of dollars,2001,7852817
18000,Indiana,3,91, Personal dividend income ,Thousands of dollars,2002,8446037
18000,Indiana,3,91, Personal dividend income ,Thousands of dollars,2003,8686588
18000,Indiana,3,91, Personal dividend income ,Thousands of dollars,2004,10392821
18000,Indiana,3,91, Personal dividend income ,Thousands of dollars,2005,9983828
18000,Indiana,3,91, Personal dividend income ,Thousands of dollars,2006,11760274
18000,Indiana,3,91, Personal dividend income ,Thousands of dollars,2007,13021578
18000,Indiana,3,91, Personal dividend income ,Thousands of dollars,2008,13521386
18000,Indiana,3,91, Personal dividend income ,Thousands of dollars,2009,10045482
18000,Indiana,3,91, Personal dividend income ,Thousands of dollars,2010,9697203
18000,Indiana,3,91, Personal dividend income ,Thousands of dollars,2011,11764186
18000,Indiana,3,91, Personal dividend income ,Thousands of dollars,2012,13865530
18000,Indiana,3,91, Personal dividend income ,Thousands of dollars,2013,13557054
18000,Indiana,3,91, Personal dividend income ,Thousands of dollars,2014,15131864
18000,Indiana,3,91, Personal dividend income ,Thousands of dollars,2015,16239802
18000,Indiana,3,91, Personal dividend income ,Thousands of dollars,2016,16265367
18000,Indiana,3,91, Personal dividend income ,Thousands of dollars,2017,17511620
18000,Indiana,3,91, Personal dividend income ,Thousands of dollars,2018,18689360
18000,Indiana,3,91, Personal dividend income ,Thousands of dollars,2019,19850922
18000,Indiana,3,91, Personal dividend income ,Thousands of dollars,2020,20809855
18000,Indiana,3,91, Personal dividend income ,Thousands of dollars,2021,26957760
18000,Indiana,3,91, Personal dividend income ,Thousands of dollars,2022,27987620
18000,Indiana,3,91, Personal dividend income ,Thousands of dollars,2023,29221087
19000,Iowa,4,91, Personal dividend income ,Thousands of dollars,1958,85322
19000,Iowa,4,91, Personal dividend income ,Thousands of dollars,1959,101311
19000,Iowa,4,91, Personal dividend income ,Thousands of dollars,1960,111885
19000,Iowa,4,91, Personal dividend income ,Thousands of dollars,1961,120849
19000,Iowa,4,91, Personal dividend income ,Thousands of dollars,1962,123955
19000,Iowa,4,91, Personal dividend income ,Thousands of dollars,1963,130647
19000,Iowa,4,91, Personal dividend income ,Thousands of dollars,1964,137019
19000,Iowa,4,91, Personal dividend income ,Thousands of dollars,1965,154881
19000,Iowa,4,91, Personal dividend income ,Thousands of dollars,1966,154518
19000,Iowa,4,91, Personal dividend income ,Thousands of dollars,1967,160059
19000,Iowa,4,91, Personal dividend income ,Thousands of dollars,1968,175488
19000,Iowa,4,91, Personal dividend income ,Thousands of dollars,1969,190722
19000,Iowa,4,91, Personal dividend income ,Thousands of dollars,1970,197148
19000,Iowa,4,91, Personal dividend income ,Thousands of dollars,1971,208303
19000,Iowa,4,91, Personal dividend income ,Thousands of dollars,1972,227640
19000,Iowa,4,91, Personal dividend income ,Thousands of dollars,1973,267334
19000,Iowa,4,91, Personal dividend income ,Thousands of dollars,1974,311716
19000,Iowa,4,91, Personal dividend income ,Thousands of dollars,1975,330084
19000,Iowa,4,91, Personal dividend income ,Thousands of dollars,1976,394008
19000,Iowa,4,91, Personal dividend income ,Thousands of dollars,1977,457685
19000,Iowa,4,91, Personal dividend income ,Thousands of dollars,1978,520767
19000,Iowa,4,91, Personal dividend income ,Thousands of dollars,1979,593782
19000,Iowa,4,91, Personal dividend income ,Thousands of dollars,1980,654521
19000,Iowa,4,91, Personal dividend income ,Thousands of dollars,1981,706926
19000,Iowa,4,91, Personal dividend income ,Thousands of dollars,1982,743960
19000,Iowa,4,91, Personal dividend income ,Thousands of dollars,1983,823537
19000,Iowa,4,91, Personal dividend income ,Thousands of dollars,1984,827744
19000,Iowa,4,91, Personal dividend income ,Thousands of dollars,1985,869254
19000,Iowa,4,91, Personal dividend income ,Thousands of dollars,1986,966640
19000,Iowa,4,91, Personal dividend income ,Thousands of dollars,1987,980308
19000,Iowa,4,91, Personal dividend income ,Thousands of dollars,1988,1193874
19000,Iowa,4,91, Personal dividend income ,Thousands of dollars,1989,1510954
19000,Iowa,4,91, Personal dividend income ,Thousands of dollars,1990,1623235
19000,Iowa,4,91, Personal dividend income ,Thousands of dollars,1991,1767647
19000,Iowa,4,91, Personal dividend income ,Thousands of dollars,1992,1868059
19000,Iowa,4,91, Personal dividend income ,Thousands of dollars,1993,2044175
19000,Iowa,4,91, Personal dividend income ,Thousands of dollars,1994,2361143
19000,Iowa,4,91, Personal dividend income ,Thousands of dollars,1995,2557126
19000,Iowa,4,91, Personal dividend income ,Thousands of dollars,1996,2982005
19000,Iowa,4,91, Personal dividend income ,Thousands of dollars,1997,3498531
19000,Iowa,4,91, Personal dividend income ,Thousands of dollars,1998,3632393
19000,Iowa,4,91, Personal dividend income ,Thousands of dollars,1999,3464724
19000,Iowa,4,91, Personal dividend income ,Thousands of dollars,2000,3623580
19000,Iowa,4,91, Personal dividend income ,Thousands of dollars,2001,3667079
19000,Iowa,4,91, Personal dividend income ,Thousands of dollars,2002,3978733
19000,Iowa,4,91, Personal dividend income ,Thousands of dollars,2003,3920861
19000,Iowa,4,91, Personal dividend income ,Thousands of dollars,2004,5077560
19000,Iowa,4,91, Personal dividend income ,Thousands of dollars,2005,4764811
19000,Iowa,4,91, Personal dividend income ,Thousands of dollars,2006,5815066
19000,Iowa,4,91, Personal dividend income ,Thousands of dollars,2007,6967483
19000,Iowa,4,91, Personal dividend income ,Thousands of dollars,2008,7250273
19000,Iowa,4,91, Personal dividend income ,Thousands of dollars,2009,5370322
19000,Iowa,4,91, Personal dividend income ,Thousands of dollars,2010,5239307
19000,Iowa,4,91, Personal dividend income ,Thousands of dollars,2011,6594882
19000,Iowa,4,91, Personal dividend income ,Thousands of dollars,2012,7942473
19000,Iowa,4,91, Personal dividend income ,Thousands of dollars,2013,7359962
19000,Iowa,4,91, Personal dividend income ,Thousands of dollars,2014,8270145
19000,Iowa,4,91, Personal dividend income ,Thousands of dollars,2015,8876054
19000,Iowa,4,91, Personal dividend income ,Thousands of dollars,2016,9315606
19000,Iowa,4,91, Personal dividend income ,Thousands of dollars,2017,10086248
19000,Iowa,4,91, Personal dividend income ,Thousands of dollars,2018,10556015
19000,Iowa,4,91, Personal dividend income ,Thousands of dollars,2019,10949816
19000,Iowa,4,91, Personal dividend income ,Thousands of dollars,2020,11681971
19000,Iowa,4,91, Personal dividend income ,Thousands of dollars,2021,14665499
19000,Iowa,4,91, Personal dividend income ,Thousands of dollars,2022,15276391
19000,Iowa,4,91, Personal dividend income ,Thousands of dollars,2023,15963323
20000,Kansas,4,91, Personal dividend income ,Thousands of dollars,1958,73115
20000,Kansas,4,91, Personal dividend income ,Thousands of dollars,1959,86132
20000,Kansas,4,91, Personal dividend income ,Thousands of dollars,1960,91358
20000,Kansas,4,91, Personal dividend income ,Thousands of dollars,1961,95601
20000,Kansas,4,91, Personal dividend income ,Thousands of dollars,1962,104026
20000,Kansas,4,91, Personal dividend income ,Thousands of dollars,1963,120534
20000,Kansas,4,91, Personal dividend income ,Thousands of dollars,1964,138029
20000,Kansas,4,91, Personal dividend income ,Thousands of dollars,1965,151981
20000,Kansas,4,91, Personal dividend income ,Thousands of dollars,1966,150849
20000,Kansas,4,91, Personal dividend income ,Thousands of dollars,1967,152777
20000,Kansas,4,91, Personal dividend income ,Thousands of dollars,1968,160519
20000,Kansas,4,91, Personal dividend income ,Thousands of dollars,1969,183252
20000,Kansas,4,91, Personal dividend income ,Thousands of dollars,1970,189102
20000,Kansas,4,91, Personal dividend income ,Thousands of dollars,1971,199879
20000,Kansas,4,91, Personal dividend income ,Thousands of dollars,1972,219177
20000,Kansas,4,91, Personal dividend income ,Thousands of dollars,1973,253461
20000,Kansas,4,91, Personal dividend income ,Thousands of dollars,1974,290771
20000,Kansas,4,91, Personal dividend income ,Thousands of dollars,1975,319639
20000,Kansas,4,91, Personal dividend income ,Thousands of dollars,1976,374986
20000,Kansas,4,91, Personal dividend income ,Thousands of dollars,1977,427013
20000,Kansas,4,91, Personal dividend income ,Thousands of dollars,1978,486234
20000,Kansas,4,91, Personal dividend income ,Thousands of dollars,1979,555085
20000,Kansas,4,91, Personal dividend income ,Thousands of dollars,1980,618207
20000,Kansas,4,91, Personal dividend income ,Thousands of dollars,1981,671891
20000,Kansas,4,91, Personal dividend income ,Thousands of dollars,1982,733187
20000,Kansas,4,91, Personal dividend income ,Thousands of dollars,1983,754445
20000,Kansas,4,91, Personal dividend income ,Thousands of dollars,1984,738097
20000,Kansas,4,91, Personal dividend income ,Thousands of dollars,1985,814242
20000,Kansas,4,91, Personal dividend income ,Thousands of dollars,1986,897974
20000,Kansas,4,91, Personal dividend income ,Thousands of dollars,1987,917572
20000,Kansas,4,91, Personal dividend income ,Thousands of dollars,1988,1234948
20000,Kansas,4,91, Personal dividend income ,Thousands of dollars,1989,1377760
20000,Kansas,4,91, Personal dividend income ,Thousands of dollars,1990,1509488
20000,Kansas,4,91, Personal dividend income ,Thousands of dollars,1991,1701192
20000,Kansas,4,91, Personal dividend income ,Thousands of dollars,1992,1765058
20000,Kansas,4,91, Personal dividend income ,Thousands of dollars,1993,1960562
20000,Kansas,4,91, Personal dividend income ,Thousands of dollars,1994,2264705
20000,Kansas,4,91, Personal dividend income ,Thousands of dollars,1995,2441378
20000,Kansas,4,91, Personal dividend income ,Thousands of dollars,1996,2893762
20000,Kansas,4,91, Personal dividend income ,Thousands of dollars,1997,3332176
20000,Kansas,4,91, Personal dividend income ,Thousands of dollars,1998,3531299
20000,Kansas,4,91, Personal dividend income ,Thousands of dollars,1999,3409655
20000,Kansas,4,91, Personal dividend income ,Thousands of dollars,2000,3708580
20000,Kansas,4,91, Personal dividend income ,Thousands of dollars,2001,3529772
20000,Kansas,4,91, Personal dividend income ,Thousands of dollars,2002,3742438
20000,Kansas,4,91, Personal dividend income ,Thousands of dollars,2003,3925681
20000,Kansas,4,91, Personal dividend income ,Thousands of dollars,2004,4913799
20000,Kansas,4,91, Personal dividend income ,Thousands of dollars,2005,5113849
20000,Kansas,4,91, Personal dividend income ,Thousands of dollars,2006,6737558
20000,Kansas,4,91, Personal dividend income ,Thousands of dollars,2007,7759115
20000,Kansas,4,91, Personal dividend income ,Thousands of dollars,2008,9009549
20000,Kansas,4,91, Personal dividend income ,Thousands of dollars,2009,6259159
20000,Kansas,4,91, Personal dividend income ,Thousands of dollars,2010,5605145
20000,Kansas,4,91, Personal dividend income ,Thousands of dollars,2011,7154667
20000,Kansas,4,91, Personal dividend income ,Thousands of dollars,2012,8639999
20000,Kansas,4,91, Personal dividend income ,Thousands of dollars,2013,7992798
20000,Kansas,4,91, Personal dividend income ,Thousands of dollars,2014,9373779
20000,Kansas,4,91, Personal dividend income ,Thousands of dollars,2015,9288410
20000,Kansas,4,91, Personal dividend income ,Thousands of dollars,2016,9108565
20000,Kansas,4,91, Personal dividend income ,Thousands of dollars,2017,9813551
20000,Kansas,4,91, Personal dividend income ,Thousands of dollars,2018,10627490
20000,Kansas,4,91, Personal dividend income ,Thousands of dollars,2019,11110469
20000,Kansas,4,91, Personal dividend income ,Thousands of dollars,2020,11603451
20000,Kansas,4,91, Personal dividend income ,Thousands of dollars,2021,14985828
20000,Kansas,4,91, Personal dividend income ,Thousands of dollars,2022,15857467
20000,Kansas,4,91, Personal dividend income ,Thousands of dollars,2023,16632960
21000,Kentucky,5,91, Personal dividend income ,Thousands of dollars,1958,119283
21000,Kentucky,5,91, Personal dividend income ,Thousands of dollars,1959,120501
21000,Kentucky,5,91, Personal dividend income ,Thousands of dollars,1960,126246
21000,Kentucky,5,91, Personal dividend income ,Thousands of dollars,1961,134837
21000,Kentucky,5,91, Personal dividend income ,Thousands of dollars,1962,158127
21000,Kentucky,5,91, Personal dividend income ,Thousands of dollars,1963,173933
21000,Kentucky,5,91, Personal dividend income ,Thousands of dollars,1964,191201
21000,Kentucky,5,91, Personal dividend income ,Thousands of dollars,1965,195627
21000,Kentucky,5,91, Personal dividend income ,Thousands of dollars,1966,190969
21000,Kentucky,5,91, Personal dividend income ,Thousands of dollars,1967,205690
21000,Kentucky,5,91, Personal dividend income ,Thousands of dollars,1968,200794
21000,Kentucky,5,91, Personal dividend income ,Thousands of dollars,1969,220674
21000,Kentucky,5,91, Personal dividend income ,Thousands of dollars,1970,228051
21000,Kentucky,5,91, Personal dividend income ,Thousands of dollars,1971,241181
21000,Kentucky,5,91, Personal dividend income ,Thousands of dollars,1972,264480
21000,Kentucky,5,91, Personal dividend income ,Thousands of dollars,1973,317828
21000,Kentucky,5,91, Personal dividend income ,Thousands of dollars,1974,375040
21000,Kentucky,5,91, Personal dividend income ,Thousands of dollars,1975,368766
21000,Kentucky,5,91, Personal dividend income ,Thousands of dollars,1976,428330
21000,Kentucky,5,91, Personal dividend income ,Thousands of dollars,1977,485056
21000,Kentucky,5,91, Personal dividend income ,Thousands of dollars,1978,549703
21000,Kentucky,5,91, Personal dividend income ,Thousands of dollars,1979,624539
21000,Kentucky,5,91, Personal dividend income ,Thousands of dollars,1980,673833
21000,Kentucky,5,91, Personal dividend income ,Thousands of dollars,1981,717976
21000,Kentucky,5,91, Personal dividend income ,Thousands of dollars,1982,748151
21000,Kentucky,5,91, Personal dividend income ,Thousands of dollars,1983,839538
21000,Kentucky,5,91, Personal dividend income ,Thousands of dollars,1984,859533
21000,Kentucky,5,91, Personal dividend income ,Thousands of dollars,1985,957090
21000,Kentucky,5,91, Personal dividend income ,Thousands of dollars,1986,1066089
21000,Kentucky,5,91, Personal dividend income ,Thousands of dollars,1987,1082431
21000,Kentucky,5,91, Personal dividend income ,Thousands of dollars,1988,1395486
21000,Kentucky,5,91, Personal dividend income ,Thousands of dollars,1989,1689266
21000,Kentucky,5,91, Personal dividend income ,Thousands of dollars,1990,1820329
21000,Kentucky,5,91, Personal dividend income ,Thousands of dollars,1991,1976901
21000,Kentucky,5,91, Personal dividend income ,Thousands of dollars,1992,2107946
21000,Kentucky,5,91, Personal dividend income ,Thousands of dollars,1993,2293306
21000,Kentucky,5,91, Personal dividend income ,Thousands of dollars,1994,2672687
21000,Kentucky,5,91, Personal dividend income ,Thousands of dollars,1995,2959595
21000,Kentucky,5,91, Personal dividend income ,Thousands of dollars,1996,3453442
21000,Kentucky,5,91, Personal dividend income ,Thousands of dollars,1997,3768360
21000,Kentucky,5,91, Personal dividend income ,Thousands of dollars,1998,4052065
21000,Kentucky,5,91, Personal dividend income ,Thousands of dollars,1999,4009036
21000,Kentucky,5,91, Personal dividend income ,Thousands of dollars,2000,4485660
21000,Kentucky,5,91, Personal dividend income ,Thousands of dollars,2001,4286671
21000,Kentucky,5,91, Personal dividend income ,Thousands of dollars,2002,4515909
21000,Kentucky,5,91, Personal dividend income ,Thousands of dollars,2003,4525360
21000,Kentucky,5,91, Personal dividend income ,Thousands of dollars,2004,5597441
21000,Kentucky,5,91, Personal dividend income ,Thousands of dollars,2005,5623977
21000,Kentucky,5,91, Personal dividend income ,Thousands of dollars,2006,6884981
21000,Kentucky,5,91, Personal dividend income ,Thousands of dollars,2007,7645397
21000,Kentucky,5,91, Personal dividend income ,Thousands of dollars,2008,8083402
21000,Kentucky,5,91, Personal dividend income ,Thousands of dollars,2009,5881762
21000,Kentucky,5,91, Personal dividend income ,Thousands of dollars,2010,5615120
21000,Kentucky,5,91, Personal dividend income ,Thousands of dollars,2011,6642949
21000,Kentucky,5,91, Personal dividend income ,Thousands of dollars,2012,8166069
21000,Kentucky,5,91, Personal dividend income ,Thousands of dollars,2013,7370771
21000,Kentucky,5,91, Personal dividend income ,Thousands of dollars,2014,8573458
21000,Kentucky,5,91, Personal dividend income ,Thousands of dollars,2015,9372421
21000,Kentucky,5,91, Personal dividend income ,Thousands of dollars,2016,10113450
21000,Kentucky,5,91, Personal dividend income ,Thousands of dollars,2017,10612549
21000,Kentucky,5,91, Personal dividend income ,Thousands of dollars,2018,11174371
21000,Kentucky,5,91, Personal dividend income ,Thousands of dollars,2019,12259179
21000,Kentucky,5,91, Personal dividend income ,Thousands of dollars,2020,12779416
21000,Kentucky,5,91, Personal dividend income ,Thousands of dollars,2021,16062777
21000,Kentucky,5,91, Personal dividend income ,Thousands of dollars,2022,16978177
21000,Kentucky,5,91, Personal dividend income ,Thousands of dollars,2023,17781695
22000,Louisiana,5,91, Personal dividend income ,Thousands of dollars,1958,99404
22000,Louisiana,5,91, Personal dividend income ,Thousands of dollars,1959,103592
22000,Louisiana,5,91, Personal dividend income ,Thousands of dollars,1960,108468
22000,Louisiana,5,91, Personal dividend income ,Thousands of dollars,1961,107690
22000,Louisiana,5,91, Personal dividend income ,Thousands of dollars,1962,115747
22000,Louisiana,5,91, Personal dividend income ,Thousands of dollars,1963,127276
22000,Louisiana,5,91, Personal dividend income ,Thousands of dollars,1964,146343
22000,Louisiana,5,91, Personal dividend income ,Thousands of dollars,1965,177852
22000,Louisiana,5,91, Personal dividend income ,Thousands of dollars,1966,183668
22000,Louisiana,5,91, Personal dividend income ,Thousands of dollars,1967,196759
22000,Louisiana,5,91, Personal dividend income ,Thousands of dollars,1968,196795
22000,Louisiana,5,91, Personal dividend income ,Thousands of dollars,1969,206020
22000,Louisiana,5,91, Personal dividend income ,Thousands of dollars,1970,214155
22000,Louisiana,5,91, Personal dividend income ,Thousands of dollars,1971,227779
22000,Louisiana,5,91, Personal dividend income ,Thousands of dollars,1972,250784
22000,Louisiana,5,91, Personal dividend income ,Thousands of dollars,1973,293886
22000,Louisiana,5,91, Personal dividend income ,Thousands of dollars,1974,342660
22000,Louisiana,5,91, Personal dividend income ,Thousands of dollars,1975,369581
22000,Louisiana,5,91, Personal dividend income ,Thousands of dollars,1976,432617
22000,Louisiana,5,91, Personal dividend income ,Thousands of dollars,1977,494727
22000,Louisiana,5,91, Personal dividend income ,Thousands of dollars,1978,578778
22000,Louisiana,5,91, Personal dividend income ,Thousands of dollars,1979,671774
22000,Louisiana,5,91, Personal dividend income ,Thousands of dollars,1980,747968
22000,Louisiana,5,91, Personal dividend income ,Thousands of dollars,1981,821137
22000,Louisiana,5,91, Personal dividend income ,Thousands of dollars,1982,934717
22000,Louisiana,5,91, Personal dividend income ,Thousands of dollars,1983,992675
22000,Louisiana,5,91, Personal dividend income ,Thousands of dollars,1984,971383
22000,Louisiana,5,91, Personal dividend income ,Thousands of dollars,1985,1117487
22000,Louisiana,5,91, Personal dividend income ,Thousands of dollars,1986,1183372
22000,Louisiana,5,91, Personal dividend income ,Thousands of dollars,1987,1155215
22000,Louisiana,5,91, Personal dividend income ,Thousands of dollars,1988,1484471
22000,Louisiana,5,91, Personal dividend income ,Thousands of dollars,1989,1807340
22000,Louisiana,5,91, Personal dividend income ,Thousands of dollars,1990,1979704
22000,Louisiana,5,91, Personal dividend income ,Thousands of dollars,1991,2127290
22000,Louisiana,5,91, Personal dividend income ,Thousands of dollars,1992,2325874
22000,Louisiana,5,91, Personal dividend income ,Thousands of dollars,1993,2588369
22000,Louisiana,5,91, Personal dividend income ,Thousands of dollars,1994,3078150
22000,Louisiana,5,91, Personal dividend income ,Thousands of dollars,1995,3470025
22000,Louisiana,5,91, Personal dividend income ,Thousands of dollars,1996,4076612
22000,Louisiana,5,91, Personal dividend income ,Thousands of dollars,1997,4426592
22000,Louisiana,5,91, Personal dividend income ,Thousands of dollars,1998,4646802
22000,Louisiana,5,91, Personal dividend income ,Thousands of dollars,1999,4382964
22000,Louisiana,5,91, Personal dividend income ,Thousands of dollars,2000,4742336
22000,Louisiana,5,91, Personal dividend income ,Thousands of dollars,2001,4490974
22000,Louisiana,5,91, Personal dividend income ,Thousands of dollars,2002,4816376
22000,Louisiana,5,91, Personal dividend income ,Thousands of dollars,2003,4941590
22000,Louisiana,5,91, Personal dividend income ,Thousands of dollars,2004,6201595
22000,Louisiana,5,91, Personal dividend income ,Thousands of dollars,2005,7086988
22000,Louisiana,5,91, Personal dividend income ,Thousands of dollars,2006,9234291
22000,Louisiana,5,91, Personal dividend income ,Thousands of dollars,2007,10617574
22000,Louisiana,5,91, Personal dividend income ,Thousands of dollars,2008,11537464
22000,Louisiana,5,91, Personal dividend income ,Thousands of dollars,2009,9254871
22000,Louisiana,5,91, Personal dividend income ,Thousands of dollars,2010,8003488
22000,Louisiana,5,91, Personal dividend income ,Thousands of dollars,2011,9817657
22000,Louisiana,5,91, Personal dividend income ,Thousands of dollars,2012,12052308
22000,Louisiana,5,91, Personal dividend income ,Thousands of dollars,2013,11343295
22000,Louisiana,5,91, Personal dividend income ,Thousands of dollars,2014,12334845
22000,Louisiana,5,91, Personal dividend income ,Thousands of dollars,2015,12518900
22000,Louisiana,5,91, Personal dividend income ,Thousands of dollars,2016,11991784
22000,Louisiana,5,91, Personal dividend income ,Thousands of dollars,2017,12788458
22000,Louisiana,5,91, Personal dividend income ,Thousands of dollars,2018,13272013
22000,Louisiana,5,91, Personal dividend income ,Thousands of dollars,2019,14071751
22000,Louisiana,5,91, Personal dividend income ,Thousands of dollars,2020,15225477
22000,Louisiana,5,91, Personal dividend income ,Thousands of dollars,2021,19592447
22000,Louisiana,5,91, Personal dividend income ,Thousands of dollars,2022,20307013
22000,Louisiana,5,91, Personal dividend income ,Thousands of dollars,2023,21268689
23000,Maine,1,91, Personal dividend income ,Thousands of dollars,1958,80300
23000,Maine,1,91, Personal dividend income ,Thousands of dollars,1959,80784
23000,Maine,1,91, Personal dividend income ,Thousands of dollars,1960,77899
23000,Maine,1,91, Personal dividend income ,Thousands of dollars,1961,77930
23000,Maine,1,91, Personal dividend income ,Thousands of dollars,1962,88176
23000,Maine,1,91, Personal dividend income ,Thousands of dollars,1963,98748
23000,Maine,1,91, Personal dividend income ,Thousands of dollars,1964,111169
23000,Maine,1,91, Personal dividend income ,Thousands of dollars,1965,128428
23000,Maine,1,91, Personal dividend income ,Thousands of dollars,1966,128104
23000,Maine,1,91, Personal dividend income ,Thousands of dollars,1967,133064
23000,Maine,1,91, Personal dividend income ,Thousands of dollars,1968,114224
23000,Maine,1,91, Personal dividend income ,Thousands of dollars,1969,123421
